GCF_000005845.2.fa.gz	GCF_014262945.1.fa.gz	96.7429	1342	1547
GCF_000005845.2.fa.gz	GCF_000006945.2.fa.gz	82.3052	929	1547
GCF_000005845.2.fa.gz	GCF_003429465.1.fa.gz	82.2182	902	1547
GCF_000005845.2.fa.gz	GCF_000007545.1.fa.gz	82.2169	909	1547
GCF_000005845.2.fa.gz	GCF_000252995.1.fa.gz	81.9126	860	1547
GCF_000005845.2.fa.gz	GCF_013488025.1.fa.gz	78.6621	343	1547
GCF_014262945.1.fa.gz	GCF_014262945.1.fa.gz	100	1746	1747
GCF_014262945.1.fa.gz	GCF_000005845.2.fa.gz	96.664	1348	1747
GCF_014262945.1.fa.gz	GCF_000008865.2.fa.gz	96.4536	1381	1747
GCF_014262945.1.fa.gz	GCF_000007405.1.fa.gz	96.3967	1283	1747
GCF_014262945.1.fa.gz	GCF_000732965.1.fa.gz	96.3826	1402	1747
GCF_014262945.1.fa.gz	GCF_000006925.2.fa.gz	96.3559	1281	1747
GCF_014262945.1.fa.gz	GCF_000007545.1.fa.gz	82.1262	903	1747
GCF_014262945.1.fa.gz	GCF_003429465.1.fa.gz	82.0897	917	1747
GCF_014262945.1.fa.gz	GCF_000006945.2.fa.gz	82.0583	936	1747
GCF_014262945.1.fa.gz	GCF_000252995.1.fa.gz	81.7511	865	1747
GCF_000007405.1.fa.gz	GCF_000007405.1.fa.gz	100	1530	1533
GCF_000007405.1.fa.gz	GCF_000006925.2.fa.gz	99.8881	1502	1533
GCF_000007405.1.fa.gz	GCF_000005845.2.fa.gz	97.9054	1296	1533
GCF_000007405.1.fa.gz	GCF_000732965.1.fa.gz	97.3766	1322	1533
GCF_000007405.1.fa.gz	GCF_000008865.2.fa.gz	97.3756	1316	1533
GCF_000007405.1.fa.gz	GCF_014262945.1.fa.gz	96.5639	1262	1533
GCF_000007405.1.fa.gz	GCF_000006945.2.fa.gz	82.2862	890	1533
GCF_000007405.1.fa.gz	GCF_000007545.1.fa.gz	82.1869	884	1533
GCF_000007405.1.fa.gz	GCF_003429465.1.fa.gz	82.1834	882	1533
GCF_000007405.1.fa.gz	GCF_000252995.1.fa.gz	81.8102	844	1533
GCF_000007405.1.fa.gz	GCF_013488025.1.fa.gz	79.0008	307	1533
GCF_000006925.2.fa.gz	GCF_000006925.2.fa.gz	100	1600	1608
GCF_000006925.2.fa.gz	GCF_000007405.1.fa.gz	99.8643	1507	1608
GCF_000006925.2.fa.gz	GCF_000005845.2.fa.gz	97.7507	1303	1608
GCF_000006925.2.fa.gz	GCF_000732965.1.fa.gz	97.2341	1317	1608
GCF_000006925.2.fa.gz	GCF_000008865.2.fa.gz	97.2273	1320	1608
GCF_000006925.2.fa.gz	GCF_014262945.1.fa.gz	96.5486	1256	1608
GCF_000006925.2.fa.gz	GCF_003429465.1.fa.gz	82.1976	875	1608
GCF_000006925.2.fa.gz	GCF_000006945.2.fa.gz	82.1652	899	1608
GCF_000006925.2.fa.gz	GCF_000007545.1.fa.gz	82.0992	888	1608
GCF_000006925.2.fa.gz	GCF_000252995.1.fa.gz	81.8096	840	1608
GCF_000006925.2.fa.gz	GCF_013488025.1.fa.gz	78.9549	326	1608
GCF_000006945.2.fa.gz	GCF_000006945.2.fa.gz	100	1646	1650
GCF_000006945.2.fa.gz	GCF_000007545.1.fa.gz	98.2186	1448	1650
GCF_000006945.2.fa.gz	GCF_003429465.1.fa.gz	98.2076	1447	1650
GCF_000006945.2.fa.gz	GCF_000252995.1.fa.gz	90.0608	1259	1650
GCF_000006945.2.fa.gz	GCF_000005845.2.fa.gz	82.3858	911	1650
GCF_000006945.2.fa.gz	GCF_000006925.2.fa.gz	82.3384	896	1650
GCF_000006945.2.fa.gz	GCF_014262945.1.fa.gz	82.2913	927	1650
GCF_000006945.2.fa.gz	GCF_000007405.1.fa.gz	82.2176	895	1650
GCF_000006945.2.fa.gz	GCF_000008865.2.fa.gz	82.1631	909	1650
GCF_000006945.2.fa.gz	GCF_000732965.1.fa.gz	82.1378	915	1650
GCF_000007545.1.fa.gz	GCF_000007545.1.fa.gz	100	1594	1597
GCF_000007545.1.fa.gz	GCF_003429465.1.fa.gz	99.983	1591	1597
GCF_000007545.1.fa.gz	GCF_000006945.2.fa.gz	98.2064	1454	1597
GCF_000007545.1.fa.gz	GCF_000252995.1.fa.gz	90.0206	1232	1597
GCF_000007545.1.fa.gz	GCF_014262945.1.fa.gz	82.4671	891	1597
GCF_000007545.1.fa.gz	GCF_000007405.1.fa.gz	82.3459	871	1597
GCF_000007545.1.fa.gz	GCF_000006925.2.fa.gz	82.2771	879	1597
GCF_000007545.1.fa.gz	GCF_000008865.2.fa.gz	82.2736	885	1597
GCF_000007545.1.fa.gz	GCF_000732965.1.fa.gz	82.1844	898	1597
GCF_000007545.1.fa.gz	GCF_000005845.2.fa.gz	82.1806	897	1597
GCF_003429465.1.fa.gz	GCF_003429465.1.fa.gz	100	1595	1597
GCF_003429465.1.fa.gz	GCF_000007545.1.fa.gz	99.9833	1591	1597
GCF_003429465.1.fa.gz	GCF_000006945.2.fa.gz	98.1859	1458	1597
GCF_003429465.1.fa.gz	GCF_000252995.1.fa.gz	90.0653	1226	1597
GCF_003429465.1.fa.gz	GCF_014262945.1.fa.gz	82.3566	901	1597
GCF_003429465.1.fa.gz	GCF_000007405.1.fa.gz	82.2119	882	1597
GCF_003429465.1.fa.gz	GCF_000005845.2.fa.gz	82.1755	908	1597
GCF_003429465.1.fa.gz	GCF_000008865.2.fa.gz	82.1449	899	1597
GCF_003429465.1.fa.gz	GCF_000006925.2.fa.gz	82.0893	884	1597
GCF_003429465.1.fa.gz	GCF_000732965.1.fa.gz	81.9953	914	1597
GCF_000252995.1.fa.gz	GCF_000252995.1.fa.gz	100	1485	1486
GCF_000252995.1.fa.gz	GCF_003429465.1.fa.gz	90.0935	1240	1486
GCF_000252995.1.fa.gz	GCF_000007545.1.fa.gz	90.0821	1233	1486
GCF_000252995.1.fa.gz	GCF_000006945.2.fa.gz	90.0655	1266	1486
GCF_000252995.1.fa.gz	GCF_014262945.1.fa.gz	81.9302	856	1486
GCF_000252995.1.fa.gz	GCF_000006925.2.fa.gz	81.8364	832	1486
GCF_000252995.1.fa.gz	GCF_000005845.2.fa.gz	81.8013	855	1486
GCF_000252995.1.fa.gz	GCF_000007405.1.fa.gz	81.7958	836	1486
GCF_000252995.1.fa.gz	GCF_000732965.1.fa.gz	81.7862	864	1486
GCF_000252995.1.fa.gz	GCF_000008865.2.fa.gz	81.7504	865	1486
GCF_000006645.1.fa.gz	GCF_000006645.1.fa.gz	100	1564	1566
GCF_000006645.1.fa.gz	GCF_009295985.1.fa.gz	99.9625	1532	1566
GCF_000006645.1.fa.gz	GCF_000009065.1.fa.gz	99.9292	1550	1566
GCF_000006645.1.fa.gz	GCF_000987925.1.fa.gz	82.9063	885	1566
GCF_000009065.1.fa.gz	GCF_000009065.1.fa.gz	100	1608	1609
GCF_000009065.1.fa.gz	GCF_000006645.1.fa.gz	99.927	1547	1609
GCF_000009065.1.fa.gz	GCF_009295985.1.fa.gz	99.9193	1549	1609
GCF_000009065.1.fa.gz	GCF_000987925.1.fa.gz	82.6347	899	1609
GCF_009295985.1.fa.gz	GCF_009295985.1.fa.gz	100	1585	1592
GCF_009295985.1.fa.gz	GCF_000006645.1.fa.gz	99.964	1530	1592
GCF_009295985.1.fa.gz	GCF_000009065.1.fa.gz	99.9132	1552	1592
GCF_009295985.1.fa.gz	GCF_000987925.1.fa.gz	82.6543	909	1592
GCF_000987925.1.fa.gz	GCF_000987925.1.fa.gz	100	1611	1611
GCF_000987925.1.fa.gz	GCF_009295985.1.fa.gz	82.8627	900	1611
GCF_000987925.1.fa.gz	GCF_000006645.1.fa.gz	82.76	901	1611
GCF_000987925.1.fa.gz	GCF_000009065.1.fa.gz	82.6915	914	1611
GCF_013488025.1.fa.gz	GCF_013488025.1.fa.gz	100	1630	1630
GCF_013488025.1.fa.gz	GCF_000005845.2.fa.gz	78.6873	320	1630
GCF_013488025.1.fa.gz	GCF_000007405.1.fa.gz	78.6831	329	1630
GCF_013488025.1.fa.gz	GCF_000008865.2.fa.gz	78.6613	327	1630
GCF_013488025.1.fa.gz	GCF_000732965.1.fa.gz	78.5918	330	1630
GCF_000007565.2.fa.gz	GCF_000007565.2.fa.gz	100	2060	2060
GCF_000007565.2.fa.gz	GCF_000006765.1.fa.gz	80.1555	844	2060
GCF_000007565.2.fa.gz	GCF_000007805.1.fa.gz	79.6828	740	2060
GCF_000006765.1.fa.gz	GCF_000006765.1.fa.gz	100	2085	2088
GCF_000006765.1.fa.gz	GCF_000007565.2.fa.gz	80.1215	849	2088
GCF_000006765.1.fa.gz	GCF_000007805.1.fa.gz	78.6019	622	2088
GCF_000007805.1.fa.gz	GCF_000007805.1.fa.gz	100	2174	2178
GCF_000007805.1.fa.gz	GCF_000007565.2.fa.gz	79.7364	740	2178
GCF_000007805.1.fa.gz	GCF_000006765.1.fa.gz	78.669	620	2178
GCF_000008805.1.fa.gz	GCF_000008805.1.fa.gz	100	742	757
GCF_000008805.1.fa.gz	GCF_000009465.1.fa.gz	97.5277	680	757
GCF_000008805.1.fa.gz	GCF_000009105.1.fa.gz	97.5255	670	757
GCF_000008805.1.fa.gz	GCF_000006845.1.fa.gz	94.8745	617	757
GCF_000009465.1.fa.gz	GCF_000009465.1.fa.gz	100	727	731
GCF_000009465.1.fa.gz	GCF_000009105.1.fa.gz	97.648	663	731
GCF_000009465.1.fa.gz	GCF_000008805.1.fa.gz	97.6249	678	731
GCF_000009465.1.fa.gz	GCF_000006845.1.fa.gz	94.9516	621	731
GCF_000009105.1.fa.gz	GCF_000009105.1.fa.gz	100	726	728
GCF_000009105.1.fa.gz	GCF_000009465.1.fa.gz	97.6704	665	728
GCF_000009105.1.fa.gz	GCF_000008805.1.fa.gz	97.5177	668	728
GCF_000009105.1.fa.gz	GCF_000006845.1.fa.gz	94.9472	610	728
GCF_000006845.1.fa.gz	GCF_000006845.1.fa.gz	100	716	717
GCF_000006845.1.fa.gz	GCF_000009465.1.fa.gz	94.9407	616	717
GCF_000006845.1.fa.gz	GCF_000009105.1.fa.gz	94.8961	612	717
GCF_000006845.1.fa.gz	GCF_000008805.1.fa.gz	94.8616	612	717
GCF_000195715.1.fa.gz	GCF_000195715.1.fa.gz	100	1359	1362
GCF_000195715.1.fa.gz	GCF_000195675.1.fa.gz	98.4389	1253	1362
GCF_000195715.1.fa.gz	GCF_000317935.1.fa.gz	98.305	1213	1362
GCF_000195715.1.fa.gz	GCF_002346025.1.fa.gz	76.7159	297	1362
GCF_000195715.1.fa.gz	GCF_000756125.1.fa.gz	76.5746	340	1362
GCF_000195675.1.fa.gz	GCF_000195675.1.fa.gz	100	1771	1779
GCF_000195675.1.fa.gz	GCF_000317935.1.fa.gz	99.2814	1538	1779
GCF_000195675.1.fa.gz	GCF_000195715.1.fa.gz	98.2814	1255	1779
GCF_000195675.1.fa.gz	GCF_002346025.1.fa.gz	76.4233	380	1779
GCF_000195675.1.fa.gz	GCF_000756125.1.fa.gz	76.336	416	1779
GCF_000317935.1.fa.gz	GCF_000317935.1.fa.gz	100	1630	1633
GCF_000317935.1.fa.gz	GCF_000195675.1.fa.gz	99.3276	1533	1633
GCF_000317935.1.fa.gz	GCF_000195715.1.fa.gz	98.0316	1227	1633
GCF_000317935.1.fa.gz	GCF_002346025.1.fa.gz	76.6674	332	1633
GCF_000317935.1.fa.gz	GCF_000756125.1.fa.gz	76.5804	370	1633
GCF_006094295.1.fa.gz	GCF_006094295.1.fa.gz	100	1804	1810
GCF_006094295.1.fa.gz	GCF_000008445.1.fa.gz	91.8463	1504	1810
GCF_006094295.1.fa.gz	GCF_000008005.1.fa.gz	91.767	1458	1810
GCF_006094295.1.fa.gz	GCF_000833045.1.fa.gz	91.6969	1511	1810
GCF_000008005.1.fa.gz	GCF_000008005.1.fa.gz	100	1809	1810
GCF_000008005.1.fa.gz	GCF_000833045.1.fa.gz	94.4787	1507	1810
GCF_000008005.1.fa.gz	GCF_000008445.1.fa.gz	94.2632	1519	1810
GCF_000008005.1.fa.gz	GCF_006094295.1.fa.gz	91.783	1468	1810
GCF_000008445.1.fa.gz	GCF_000008445.1.fa.gz	100	1833	1833
GCF_000008445.1.fa.gz	GCF_000833045.1.fa.gz	97.2916	1627	1833
GCF_000008445.1.fa.gz	GCF_000008005.1.fa.gz	94.266	1509	1833
GCF_000008445.1.fa.gz	GCF_006094295.1.fa.gz	91.7875	1515	1833
GCF_000833045.1.fa.gz	GCF_000833045.1.fa.gz	100	1945	1946
GCF_000833045.1.fa.gz	GCF_000008445.1.fa.gz	97.2189	1635	1946
GCF_000833045.1.fa.gz	GCF_000008005.1.fa.gz	94.4821	1508	1946
GCF_000833045.1.fa.gz	GCF_006094295.1.fa.gz	91.77	1499	1946
GCF_000008585.1.fa.gz	GCF_000008585.1.fa.gz	100	1467	1467
GCF_000008585.1.fa.gz	GCF_000195955.2.fa.gz	99.9046	1458	1467
GCF_000008585.1.fa.gz	GCF_005156105.1.fa.gz	99.852	1436	1467
GCF_000008585.1.fa.gz	GCF_003640565.1.fa.gz	80.8326	835	1467
GCF_000195955.2.fa.gz	GCF_000195955.2.fa.gz	100	1470	1470
GCF_000195955.2.fa.gz	GCF_000008585.1.fa.gz	99.9209	1454	1470
GCF_000195955.2.fa.gz	GCF_005156105.1.fa.gz	99.8468	1430	1470
GCF_000195955.2.fa.gz	GCF_003640565.1.fa.gz	80.875	827	1470
GCF_005156105.1.fa.gz	GCF_005156105.1.fa.gz	100	1442	1470
GCF_005156105.1.fa.gz	GCF_000008585.1.fa.gz	99.8776	1428	1470
GCF_005156105.1.fa.gz	GCF_000195955.2.fa.gz	99.8614	1428	1470
GCF_005156105.1.fa.gz	GCF_003640565.1.fa.gz	80.9582	814	1470
GCF_003640565.1.fa.gz	GCF_003640565.1.fa.gz	100	1652	1653
GCF_003640565.1.fa.gz	GCF_000195955.2.fa.gz	80.9138	815	1653
GCF_003640565.1.fa.gz	GCF_000008585.1.fa.gz	80.8725	811	1653
GCF_003640565.1.fa.gz	GCF_005156105.1.fa.gz	80.7847	823	1653
GCF_000011285.1.fa.gz	GCF_000011285.1.fa.gz	100	628	631
GCF_000011285.1.fa.gz	GCF_000007425.1.fa.gz	99.9806	626	631
GCF_000011285.1.fa.gz	GCF_000349925.2.fa.gz	98.6533	573	631
GCF_000011285.1.fa.gz	GCF_000007285.1.fa.gz	98.5081	588	631
GCF_000011285.1.fa.gz	GCF_000196055.1.fa.gz	83.76	155	631
GCF_000011285.1.fa.gz	GCF_000007265.1.fa.gz	83.4186	173	631
GCF_000007285.1.fa.gz	GCF_000007285.1.fa.gz	100	627	631
GCF_000007285.1.fa.gz	GCF_000349925.2.fa.gz	98.5786	560	631
GCF_000007285.1.fa.gz	GCF_000011285.1.fa.gz	98.5431	583	631
GCF_000007285.1.fa.gz	GCF_000007425.1.fa.gz	98.4985	592	631
GCF_000007285.1.fa.gz	GCF_000196055.1.fa.gz	83.8846	156	631
GCF_000007285.1.fa.gz	GCF_000007265.1.fa.gz	83.4504	171	631
GCF_000007425.1.fa.gz	GCF_000007425.1.fa.gz	100	629	633
GCF_000007425.1.fa.gz	GCF_000011285.1.fa.gz	99.9828	626	633
GCF_000007425.1.fa.gz	GCF_000349925.2.fa.gz	98.7374	565	633
GCF_000007425.1.fa.gz	GCF_000007285.1.fa.gz	98.4435	594	633
GCF_000007425.1.fa.gz	GCF_000196055.1.fa.gz	83.759	163	633
GCF_000007425.1.fa.gz	GCF_000007265.1.fa.gz	83.4681	175	633
GCF_000349925.2.fa.gz	GCF_000349925.2.fa.gz	100	607	610
GCF_000349925.2.fa.gz	GCF_000011285.1.fa.gz	98.7227	574	610
GCF_000349925.2.fa.gz	GCF_000007425.1.fa.gz	98.6151	577	610
GCF_000349925.2.fa.gz	GCF_000007285.1.fa.gz	98.4925	560	610
GCF_000349925.2.fa.gz	GCF_000007265.1.fa.gz	83.0835	185	610
GCF_000349925.2.fa.gz	GCF_000196055.1.fa.gz	83.0491	168	610
GCF_000007265.1.fa.gz	GCF_000007265.1.fa.gz	100	716	720
GCF_000007265.1.fa.gz	GCF_000196055.1.fa.gz	98.9923	642	720
GCF_000007265.1.fa.gz	GCF_000007425.1.fa.gz	83.0732	175	720
GCF_000007265.1.fa.gz	GCF_000007285.1.fa.gz	83.0587	174	720
GCF_000007265.1.fa.gz	GCF_000011285.1.fa.gz	82.8988	177	720
GCF_000007265.1.fa.gz	GCF_000349925.2.fa.gz	82.8786	181	720
GCF_000196055.1.fa.gz	GCF_000196055.1.fa.gz	100	704	737
GCF_000196055.1.fa.gz	GCF_000007265.1.fa.gz	99.0824	629	737
GCF_000196055.1.fa.gz	GCF_000007425.1.fa.gz	83.8208	154	737
GCF_000196055.1.fa.gz	GCF_000007285.1.fa.gz	83.7407	156	737
GCF_000196055.1.fa.gz	GCF_000011285.1.fa.gz	83.5764	157	737
GCF_000196055.1.fa.gz	GCF_000349925.2.fa.gz	83.4337	166	737
GCF_000007045.1.fa.gz	GCF_000007045.1.fa.gz	100	677	679
GCF_000007045.1.fa.gz	GCF_000006885.1.fa.gz	98.9089	641	679
GCF_000006885.1.fa.gz	GCF_000006885.1.fa.gz	100	717	720
GCF_000006885.1.fa.gz	GCF_000007045.1.fa.gz	98.8468	644	720
GCF_009738105.1.fa.gz	GCF_009738105.1.fa.gz	100	670	674
GCF_000009665.1.fa.gz	GCF_000009665.1.fa.gz	100	965	967
GCF_000009665.1.fa.gz	GCF_000009645.1.fa.gz	99.9032	924	967
GCF_000009665.1.fa.gz	GCF_000011265.1.fa.gz	98.8076	896	967
GCF_000009665.1.fa.gz	GCF_000011525.1.fa.gz	98.7593	892	967
GCF_000009665.1.fa.gz	GCF_000011505.1.fa.gz	97.6244	892	967
GCF_000009665.1.fa.gz	GCF_000011925.1.fa.gz	80.2613	342	967
GCF_000009665.1.fa.gz	GCF_009873455.1.fa.gz	79.451	323	967
GCF_000009645.1.fa.gz	GCF_000009645.1.fa.gz	100	940	946
GCF_000009645.1.fa.gz	GCF_000009665.1.fa.gz	99.9143	929	946
GCF_000009645.1.fa.gz	GCF_000011265.1.fa.gz	98.9284	881	946
GCF_000009645.1.fa.gz	GCF_000011525.1.fa.gz	98.8739	886	946
GCF_000009645.1.fa.gz	GCF_000011505.1.fa.gz	97.7524	893	946
GCF_000009645.1.fa.gz	GCF_000011925.1.fa.gz	80.244	348	946
GCF_000009645.1.fa.gz	GCF_009873455.1.fa.gz	79.5246	327	946
GCF_000011265.1.fa.gz	GCF_000011265.1.fa.gz	100	940	940
GCF_000011265.1.fa.gz	GCF_000011525.1.fa.gz	99.8668	924	940
GCF_000011265.1.fa.gz	GCF_000009645.1.fa.gz	98.9425	881	940
GCF_000011265.1.fa.gz	GCF_000009665.1.fa.gz	98.8192	888	940
GCF_000011265.1.fa.gz	GCF_000011505.1.fa.gz	97.5896	883	940
GCF_000011265.1.fa.gz	GCF_009873455.1.fa.gz	79.6897	307	940
GCF_000011265.1.fa.gz	GCF_000011925.1.fa.gz	79.5949	327	940
GCF_000011505.1.fa.gz	GCF_000011505.1.fa.gz	100	966	967
GCF_000011505.1.fa.gz	GCF_000009645.1.fa.gz	97.7266	893	967
GCF_000011505.1.fa.gz	GCF_000011265.1.fa.gz	97.6872	872	967
GCF_000011505.1.fa.gz	GCF_000009665.1.fa.gz	97.6107	896	967
GCF_000011505.1.fa.gz	GCF_000011525.1.fa.gz	97.5867	882	967
GCF_000011505.1.fa.gz	GCF_000011925.1.fa.gz	80.3763	339	967
GCF_000011505.1.fa.gz	GCF_009873455.1.fa.gz	79.6181	324	967
GCF_000011525.1.fa.gz	GCF_000011525.1.fa.gz	100	939	939
GCF_000011525.1.fa.gz	GCF_000011265.1.fa.gz	99.8661	926	939
GCF_000011525.1.fa.gz	GCF_000009645.1.fa.gz	98.8871	880	939
GCF_000011525.1.fa.gz	GCF_000009665.1.fa.gz	98.8062	882	939
GCF_000011525.1.fa.gz	GCF_000011505.1.fa.gz	97.603	883	939
GCF_000011525.1.fa.gz	GCF_000011925.1.fa.gz	79.3253	332	939
GCF_000011525.1.fa.gz	GCF_009873455.1.fa.gz	79.256	320	939
GCF_009873455.1.fa.gz	GCF_009873455.1.fa.gz	100	841	841
GCF_009873455.1.fa.gz	GCF_000011925.1.fa.gz	99.222	782	841
GCF_009873455.1.fa.gz	GCF_000011265.1.fa.gz	79.5436	329	841
GCF_009873455.1.fa.gz	GCF_000009645.1.fa.gz	79.5264	322	841
GCF_009873455.1.fa.gz	GCF_000011505.1.fa.gz	79.4579	329	841
GCF_009873455.1.fa.gz	GCF_000009665.1.fa.gz	79.4027	333	841
GCF_009873455.1.fa.gz	GCF_000011525.1.fa.gz	79.3847	326	841
GCF_000011925.1.fa.gz	GCF_000011925.1.fa.gz	100	879	881
GCF_000011925.1.fa.gz	GCF_009873455.1.fa.gz	99.2196	783	881
GCF_000011925.1.fa.gz	GCF_000009645.1.fa.gz	80.5602	339	881
GCF_000011925.1.fa.gz	GCF_000009665.1.fa.gz	80.4842	339	881
GCF_000011925.1.fa.gz	GCF_000011505.1.fa.gz	80.3002	327	881
GCF_000011925.1.fa.gz	GCF_000011265.1.fa.gz	79.4039	331	881
GCF_000011925.1.fa.gz	GCF_000011525.1.fa.gz	79.3189	323	881
GCF_000007145.1.fa.gz	GCF_000007145.1.fa.gz	100	1691	1692
GCF_000007145.1.fa.gz	GCF_000348585.1.fa.gz	85.7176	1317	1692
GCF_000348585.1.fa.gz	GCF_000348585.1.fa.gz	100	1758	1763
GCF_000348585.1.fa.gz	GCF_000007145.1.fa.gz	85.8491	1295	1763
GCF_000007245.1.fa.gz	GCF_000007245.1.fa.gz	100	834	839
GCF_000007245.1.fa.gz	GCF_000006725.1.fa.gz	96.3069	791	839
GCF_000006725.1.fa.gz	GCF_000006725.1.fa.gz	100	900	910
GCF_000006725.1.fa.gz	GCF_000007245.1.fa.gz	96.2247	794	910
GCF_000039765.1.fa.gz	GCF_000039765.1.fa.gz	100	1706	1707
GCF_000039765.1.fa.gz	GCF_000009745.1.fa.gz	98.1146	1535	1707
GCF_000009745.1.fa.gz	GCF_000009745.1.fa.gz	100	1753	1753
GCF_000009745.1.fa.gz	GCF_000039765.1.fa.gz	98.1071	1540	1753
GCF_000982695.1.fa.gz	GCF_000982695.1.fa.gz	100	555	566
GCF_000982695.1.fa.gz	GCF_000307795.1.fa.gz	94.4822	524	566
GCF_000307795.1.fa.gz	GCF_000307795.1.fa.gz	100	554	555
GCF_000307795.1.fa.gz	GCF_000982695.1.fa.gz	94.5429	515	555
GCF_000007125.1.fa.gz	GCF_000007125.1.fa.gz	100	1096	1097
GCF_000007125.1.fa.gz	GCF_000007505.1.fa.gz	99.6555	1084	1097
GCF_000007505.1.fa.gz	GCF_000007505.1.fa.gz	100	1102	1104
GCF_000007505.1.fa.gz	GCF_000007125.1.fa.gz	99.6553	1084	1104
GCF_000007025.1.fa.gz	GCF_000007025.1.fa.gz	100	422	422
GCF_000007025.1.fa.gz	GCF_000277165.1.fa.gz	86.1976	335	422
GCF_000277165.1.fa.gz	GCF_000277165.1.fa.gz	100	369	369
GCF_000277165.1.fa.gz	GCF_000007025.1.fa.gz	86.4754	335	369
GCF_000009685.1.fa.gz	GCF_000009685.1.fa.gz	100	1027	1028
GCF_000009685.1.fa.gz	GCF_000013285.1.fa.gz	98.3932	934	1028
GCF_000013285.1.fa.gz	GCF_000013285.1.fa.gz	100	1084	1085
GCF_000013285.1.fa.gz	GCF_000009685.1.fa.gz	98.3273	937	1085
GCF_000007485.1.fa.gz	GCF_000007485.1.fa.gz	100	309	309
GCF_000007485.1.fa.gz	GCF_000196075.1.fa.gz	99.4775	304	309
GCF_000196075.1.fa.gz	GCF_000196075.1.fa.gz	100	307	308
GCF_000196075.1.fa.gz	GCF_000007485.1.fa.gz	99.4436	306	308
GCF_000756125.1.fa.gz	GCF_000756125.1.fa.gz	100	2361	2361
GCF_000756125.1.fa.gz	GCF_002346025.1.fa.gz	99.2036	1810	2361
GCF_000756125.1.fa.gz	GCF_000195715.1.fa.gz	76.5049	357	2361
GCF_000756125.1.fa.gz	GCF_000317935.1.fa.gz	76.4602	376	2361
GCF_000756125.1.fa.gz	GCF_000195675.1.fa.gz	76.3977	418	2361
GCF_002346025.1.fa.gz	GCF_002346025.1.fa.gz	100	1862	1863
GCF_002346025.1.fa.gz	GCF_000756125.1.fa.gz	99.3342	1783	1863
GCF_002346025.1.fa.gz	GCF_000195715.1.fa.gz	76.7285	306	1863
GCF_002346025.1.fa.gz	GCF_000317935.1.fa.gz	76.5858	333	1863
GCF_002346025.1.fa.gz	GCF_000195675.1.fa.gz	76.5839	359	1863
GCF_001752745.1.fa.gz	GCF_001752745.1.fa.gz	100	1148	1149
GCF_001752745.1.fa.gz	GCF_000048645.1.fa.gz	96.8491	1059	1149
GCF_001752745.1.fa.gz	GCF_000048665.1.fa.gz	96.6257	1000	1149
GCF_000048645.1.fa.gz	GCF_000048645.1.fa.gz	100	1210	1210
GCF_000048645.1.fa.gz	GCF_001752745.1.fa.gz	96.965	1051	1210
GCF_000048645.1.fa.gz	GCF_000048665.1.fa.gz	96.1923	1024	1210
GCF_000048665.1.fa.gz	GCF_000048665.1.fa.gz	100	1133	1134
GCF_000048665.1.fa.gz	GCF_001752745.1.fa.gz	96.6384	1006	1134
